respondent_id,h1n1_vaccine,seasonal_vaccine
26776,0.375210165977478,0.4106130599975586
26777,0.08856934309005737,0.9166486263275146
26778,0.10201429575681686,0.056932155042886734
26779,0.2805728018283844,0.6649383306503296
26780,0.020045943558216095,0.9288718104362488
26781,0.014984666369855404,0.447255402803421
26782,0.04594747722148895,0.27258163690567017
26783,0.021639468148350716,0.2946836054325104
26784,0.11511313170194626,0.714596688747406
26785,0.37250956892967224,0.6143580079078674
26786,0.022540798410773277,0.2245713770389557
26787,0.06098847836256027,0.5752629637718201
26788,0.01664651371538639,0.865452229976654
26789,0.00883430615067482,0.17606337368488312
26790,0.020337121561169624,0.21335378289222717
26791,0.08550701290369034,0.05648241192102432
26792,0.051910120993852615,0.6041870713233948
26793,0.1514916867017746,0.9619125127792358
26794,0.5641536116600037,0.8470810651779175
26795,0.034780103713274,0.9841881990432739
26796,0.020058194175362587,0.020442601293325424
26797,0.2043808400630951,0.7129010558128357
26798,0.24386778473854065,0.2272920161485672
26799,0.20827458798885345,0.25211113691329956
26800,0.0360417403280735,0.9293396472930908
26801,0.25968313217163086,0.37184205651283264
26802,0.08745873719453812,0.1615782380104065
26803,0.028944682329893112,0.16085878014564514
26804,0.023840654641389847,0.04150132089853287
26805,0.05641159415245056,0.15454722940921783
26806,0.01695813424885273,0.8962587118148804
26807,0.3246130049228668,0.8819752931594849
26808,0.07037261873483658,0.42300811409950256
26809,0.4621342420578003,0.21271131932735443
26810,0.028935980051755905,0.06034030765295029
26811,0.010497096925973892,0.05380424112081528
26812,0.27999451756477356,0.8120663166046143
26813,0.4300660192966461,0.42191192507743835
26814,0.009943739511072636,0.6225815415382385
26815,0.007870802655816078,0.03004305623471737
26816,0.059274040162563324,0.14277929067611694
26817,0.031309813261032104,0.5461814403533936
26818,0.16554662585258484,0.37045204639434814
26819,0.13229376077651978,0.25070303678512573
26820,0.04534250497817993,0.19389337301254272
26821,0.052324920892715454,0.6524618864059448
26822,0.0585053525865078,0.5339385867118835
26823,0.21623595058918,0.3759878873825073
26824,0.013248560950160027,0.7404212951660156
26825,0.3721458315849304,0.5775692462921143
26826,0.031660355627536774,0.6805598735809326
26827,0.008811462670564651,0.03798530623316765
26828,0.05916161090135574,0.45316964387893677
26829,0.8376373648643494,0.9235554337501526
26830,0.008720164187252522,0.7359009981155396
26831,0.21625635027885437,0.8974760174751282
26832,0.02545846253633499,0.806746780872345
26833,0.010225348174571991,0.426830530166626
26834,0.08996617048978806,0.3244710862636566
26835,0.1999213695526123,0.8428996205329895
26836,0.18026891350746155,0.5778372883796692
26837,0.026685839518904686,0.014025713317096233
26838,0.15404574573040009,0.4223572015762329
26839,0.06410784274339676,0.440511554479599
26840,0.045468881726264954,0.08838678896427155
26841,0.35310640931129456,0.7779594659805298
26842,0.06560343503952026,0.12277684360742569
26843,0.018258722499012947,0.024809643626213074
26844,0.042734794318675995,0.343512624502182
26845,0.013154210522770882,0.7454070448875427
26846,0.026935499161481857,0.7750585079193115
26847,0.338566392660141,0.18616846203804016
26848,0.014479316771030426,0.623186469078064
26849,0.3581257164478302,0.5705953240394592
26850,0.4762258529663086,0.607650876045227
26851,0.015490430407226086,0.03532480075955391
26852,0.022183887660503387,0.02700893208384514
26853,0.3310435712337494,0.5159360766410828
26854,0.004390013869851828,0.041031163185834885
26855,0.2973601520061493,0.8374664187431335
26856,0.03870517015457153,0.03558104485273361
26857,0.49121227860450745,0.11944460868835449
26858,0.06659439206123352,0.6031197905540466
26859,0.021458201110363007,0.044437848031520844
26860,0.13505306839942932,0.0960913822054863
26861,0.044021207839250565,0.06790976226329803
26862,0.04069037362933159,0.18858470022678375
26863,0.069505974650383,0.40065208077430725
26864,0.3135524094104767,0.296854704618454
26865,0.009896695613861084,0.029173502698540688
26866,0.06533607840538025,0.5817800760269165
26867,0.21333426237106323,0.2551320195198059
26868,0.8842353224754333,0.9059049487113953
26869,0.025254929438233376,0.24311107397079468
26870,0.6771705150604248,0.8536406755447388
26871,0.009185449220240116,0.01265155803412199
26872,0.014938530512154102,0.10722096264362335
26873,0.03182921186089516,0.7207573056221008
26874,0.05294286087155342,0.08985140174627304
26875,0.33660081028938293,0.8119257092475891
26876,0.035941313952207565,0.07961034774780273
26877,0.03577445074915886,0.09601794183254242
26878,0.1387321799993515,0.07699865847826004
26879,0.0018272210145369172,0.009858235716819763
26880,0.04504484683275223,0.062382910400629044
26881,0.008182440884411335,0.056160636246204376
26882,0.006741772871464491,0.03332347422838211
26883,0.06580924987792969,0.25543636083602905
26884,0.19485598802566528,0.19084958732128143
26885,0.31983622908592224,0.8366113305091858
26886,0.05077769234776497,0.8085638880729675
26887,0.7501100301742554,0.9274641275405884
26888,0.9346345067024231,0.9640691876411438
26889,0.004480720963329077,0.09816179424524307
26890,0.045995503664016724,0.3416201174259186
26891,0.5942656993865967,0.6615601778030396
26892,0.07855318486690521,0.7833812832832336
26893,0.027272619307041168,0.13378725945949554
26894,0.3028818964958191,0.3270053267478943
26895,0.018615903332829475,0.8678058385848999
26896,0.03258752077817917,0.02025802992284298
26897,0.05580791458487511,0.3348858952522278
26898,0.12125202268362045,0.651384711265564
26899,0.011953769251704216,0.0329066663980484
26900,0.12641936540603638,0.22179967164993286
26901,0.008370247669517994,0.24654904007911682
26902,0.09149206429719925,0.9036597013473511
26903,0.09371177107095718,0.041116997599601746
26904,0.055712535977363586,0.3344171345233917
26905,0.2830696403980255,0.7488416433334351
26906,0.009655085392296314,0.23470525443553925
26907,0.004747071769088507,0.5478614568710327
26908,0.03825046122074127,0.6328577399253845
26909,0.06598981469869614,0.19242973625659943
26910,0.036318276077508926,0.27287158370018005
26911,0.06044725701212883,0.04710426926612854
26912,0.7184162735939026,0.9315400123596191
26913,0.5254621505737305,0.7804477214813232
26914,0.03101440705358982,0.08016232401132584
26915,0.04050273448228836,0.4760318100452423
26916,0.01391234528273344,0.2797679603099823
26917,0.0009328812593594193,0.01473351288586855
26918,0.945481538772583,0.9827703237533569
26919,0.10011062771081924,0.4336831271648407
26920,0.008350454270839691,0.09613627195358276
26921,0.07493676245212555,0.9023789763450623
26922,0.01037510670721531,0.5901326537132263
26923,0.28639185428619385,0.609237015247345
26924,0.9229581356048584,0.9707956314086914
26925,0.210980623960495,0.7734166979789734
26926,0.718288242816925,0.5939512252807617
26927,0.40362998843193054,0.6191995739936829
26928,0.09272465854883194,0.5655293464660645
26929,0.13258080184459686,0.14223957061767578
26930,0.6142680644989014,0.8454132676124573
26931,0.1914549469947815,0.3607107400894165
26932,0.08698882907629013,0.9343085289001465
26933,0.010290082544088364,0.6587664484977722
26934,0.28446948528289795,0.5336813926696777
26935,0.08379777520895004,0.4195246398448944
26936,0.26308539509773254,0.1801868975162506
26937,0.1378740668296814,0.7265763282775879
26938,0.01846400648355484,0.021103810518980026
26939,0.03510201349854469,0.07062158733606339
26940,0.0671088695526123,0.1126723513007164
26941,0.08555250614881516,0.46214568614959717
26942,0.7465428709983826,0.7549135684967041
26943,0.04505133628845215,0.5773307681083679
26944,0.019374344497919083,0.1061568558216095
26945,0.04582774639129639,0.6327335238456726
26946,0.027042241767048836,0.6586611270904541
26947,0.20390664041042328,0.5277439951896667
26948,0.015705624595284462,0.027140673249959946
26949,0.014019898138940334,0.030736098065972328
26950,0.02963557280600071,0.6222084760665894
26951,0.13342753052711487,0.3609256446361542
26952,0.8536255359649658,0.9464839696884155
26953,0.5891785025596619,0.9474207162857056
26954,0.009224232286214828,0.11678139865398407
26955,0.07898253947496414,0.5940622687339783
26956,0.1505439132452011,0.18652331829071045
26957,0.020343374460935593,0.9527332782745361
26958,0.09045736491680145,0.7775992155075073
26959,0.028390079736709595,0.16171874105930328
26960,0.00969524122774601,0.028681859374046326
26961,0.2853519320487976,0.4928932785987854
26962,0.11940785497426987,0.8432414531707764
26963,0.053143881261348724,0.2176963835954666
26964,0.07069424539804459,0.18042276799678802
26965,0.5149888396263123,0.916612446308136
26966,0.009808603674173355,0.027604272589087486
26967,0.12457606196403503,0.4063134491443634
26968,0.055926963686943054,0.9192390441894531
26969,0.07468031346797943,0.1523580104112625
26970,0.7989495396614075,0.4483993649482727
26971,0.08965408802032471,0.19279350340366364
26972,0.0038858328480273485,0.015590561553835869
26973,0.06386047601699829,0.11146130412817001
26974,0.2412446141242981,0.36867979168891907
26975,0.13971394300460815,0.6936336755752563
26976,0.9208959341049194,0.7007003426551819
26977,0.1047789454460144,0.3445124924182892
26978,0.004874677862972021,0.8733831644058228
26979,0.31822654604911804,0.8018397092819214
26980,0.029269926249980927,0.05579080432653427
26981,0.011709872633218765,0.20279715955257416
26982,0.8096888661384583,0.9273742437362671
26983,0.18645969033241272,0.49623632431030273
26984,0.019546736031770706,0.10838959366083145
26985,0.012747198343276978,0.07063289731740952
26986,0.048769231885671616,0.5207552909851074
26987,0.03241131454706192,0.11891427636146545
26988,0.008058080449700356,0.08178796619176865
26989,0.35626673698425293,0.7888306379318237
26990,0.002909879432991147,0.05387597903609276
26991,0.13563001155853271,0.3726078271865845
26992,0.35956090688705444,0.4068414270877838
26993,0.03196613863110542,0.8290272355079651
26994,0.1264936774969101,0.26655834913253784
26995,0.034035369753837585,0.2281412035226822
26996,0.2206236720085144,0.21002165973186493
26997,0.006475816946476698,0.019464636221528053
26998,0.03310176357626915,0.04358110949397087
26999,0.15082481503486633,0.3642114996910095
27000,0.047224100679159164,0.3675844371318817
27001,0.012399978004395962,0.77187579870224
27002,0.004309338517487049,0.09182694554328918
27003,0.003124268027022481,0.02282162755727768
27004,0.13614283502101898,0.22916138172149658
27005,0.3091006278991699,0.780518114566803
27006,0.9327473044395447,0.9479352831840515
27007,0.007034524343907833,0.06793469935655594
27008,0.028192974627017975,0.05892323702573776
27009,0.08541163802146912,0.20693477988243103
27010,0.006553778424859047,0.07478312402963638
27011,0.03296713903546333,0.10812558978796005
27012,0.16532815992832184,0.6099503636360168
27013,0.16226577758789062,0.4245360493659973
27014,0.009472769685089588,0.13970467448234558
27015,0.1484525501728058,0.15803150832653046
27016,0.09625811129808426,0.22909438610076904
27017,0.7613636255264282,0.8793845772743225
27018,0.029627583920955658,0.1877669394016266
27019,0.9642460346221924,0.9803712964057922
27020,0.2676129937171936,0.2553831934928894
27021,0.2488548457622528,0.5860475897789001
27022,0.05752761662006378,0.14132873713970184
27023,0.06141168251633644,0.12313196063041687
27024,0.03404897078871727,0.23982040584087372
27025,0.11243249475955963,0.03520669788122177
27026,0.005802622996270657,0.22036226093769073
27027,0.03152475878596306,0.744960606098175
27028,0.5899510979652405,0.915406346321106
27029,0.21649201214313507,0.36049947142601013
27030,0.25236231088638306,0.2042103260755539
27031,0.4513954222202301,0.90570467710495
27032,0.08170796185731888,0.4270106554031372
27033,0.5291045904159546,0.7969208359718323
27034,0.0037235564086586237,0.7509286999702454
27035,0.32615524530410767,0.48275047540664673
27036,0.2822786569595337,0.7622822523117065
27037,0.7317843437194824,0.793102502822876
27038,0.0035891064908355474,0.009717944078147411
27039,0.39515209197998047,0.8925928473472595
27040,0.06571313738822937,0.20313158631324768
27041,0.03828517720103264,0.5415486693382263
27042,0.020538480952382088,0.5563156604766846
27043,0.5663579702377319,0.7672401666641235
27044,0.003521987469866872,0.019870847463607788
27045,0.07105900347232819,0.46240073442459106
27046,0.050525639206171036,0.09090603142976761
27047,0.5195304751396179,0.46547242999076843
27048,0.035540759563446045,0.31776824593544006
27049,0.07729746401309967,0.8858124017715454
27050,0.02912370301783085,0.496767520904541
27051,0.10698211193084717,0.20228545367717743
27052,0.02451174147427082,0.1211390346288681
27053,0.9595282673835754,0.9859030246734619
27054,0.02247333712875843,0.0366317443549633
27055,0.024872738867998123,0.8655062913894653
27056,0.042098093777894974,0.06428199261426926
27057,0.004243833478540182,0.014699551276862621
27058,0.9566639065742493,0.9325324892997742
27059,0.077395960688591,0.17475086450576782
27060,0.03200089558959007,0.4461093544960022
27061,0.008831609040498734,0.24176786839962006
27062,0.05139676854014397,0.4300951361656189
27063,0.019386595115065575,0.47397035360336304
27064,0.13974712789058685,0.2172013521194458
27065,0.11880938708782196,0.48985326290130615
27066,0.03909819945693016,0.5319482088088989
27067,0.6425259709358215,0.8188904523849487
27068,0.6489313244819641,0.8893498182296753
27069,0.7812759876251221,0.9682751297950745
27070,0.017843864858150482,0.03959915041923523
27071,0.07437146455049515,0.08865252882242203
27072,0.07717743515968323,0.8696894645690918
27073,0.039266809821128845,0.9185105562210083
27074,0.03656259924173355,0.25815051794052124
27075,0.3623802363872528,0.721942663192749
27076,0.7333383560180664,0.7868061065673828
27077,0.0437992624938488,0.1081286296248436
27078,0.11073274910449982,0.8595131635665894
27079,0.08201483637094498,0.9092925190925598
27080,0.09333077073097229,0.23314273357391357
27081,0.02796502783894539,0.7798537611961365
27082,0.23688554763793945,0.39862096309661865
27083,0.06528310477733612,0.23048987984657288
27084,0.9066033959388733,0.7122239470481873
27085,0.005805181805044413,0.011254575103521347
27086,0.005979329813271761,0.05196230858564377
27087,0.06409883499145508,0.17537103593349457
27088,0.3408222198486328,0.7850658893585205
27089,0.1750648021697998,0.23324285447597504
27090,0.3924102783203125,0.6892259120941162
27091,0.5494732856750488,0.27181577682495117
27092,0.13264834880828857,0.2935258448123932
27093,0.2577469050884247,0.24808789789676666
27094,0.0061101485043764114,0.027423901483416557
27095,0.03058614581823349,0.5302050113677979
27096,0.07347837090492249,0.16373726725578308
27097,0.3751331865787506,0.6526657342910767
27098,0.7480412125587463,0.8601099848747253
27099,0.25824394822120667,0.4787476658821106
27100,0.06554339081048965,0.739546537399292
27101,0.06575020402669907,0.555571973323822
27102,0.12892837822437286,0.9375223517417908
27103,0.012521887198090553,0.05248945206403732
27104,0.374248743057251,0.5297123789787292
27105,0.10302378982305527,0.2905903458595276
27106,0.8726173043251038,0.949122428894043
27107,0.5308415293693542,0.7292668223381042
27108,0.26017332077026367,0.3536272346973419
27109,0.12405706942081451,0.23443160951137543
27110,0.05229233205318451,0.2542170286178589
27111,0.039237964898347855,0.365896075963974
27112,0.33557069301605225,0.7745354771614075
27113,0.11939004063606262,0.13301807641983032
27114,0.11733800172805786,0.20629973709583282
27115,0.49200698733329773,0.8243120312690735
27116,0.005891814362257719,0.939948320388794
27117,0.019913120195269585,0.08969895541667938
27118,0.07162106037139893,0.4691925346851349
27119,0.05733353644609451,0.12371821701526642
27120,0.08872928470373154,0.9829496145248413
27121,0.01976623758673668,0.8444331884384155
27122,0.011744285002350807,0.18942703306674957
27123,0.032286137342453,0.08263806253671646
27124,0.005588793195784092,0.012692306190729141
27125,0.005794886965304613,0.014926977455615997
27126,0.23045434057712555,0.09962397068738937
27127,0.03959737345576286,0.049999650567770004
27128,0.22606833279132843,0.7179939150810242
27129,0.1816403865814209,0.39270979166030884
27130,0.080278180539608,0.24845600128173828
27131,0.05369383841753006,0.09863266348838806
27132,0.31522542238235474,0.8648985028266907
27133,0.027104148641228676,0.49155908823013306
27134,0.8905689120292664,0.9710864424705505
27135,0.02698453888297081,0.3668496310710907
27136,0.09059517085552216,0.5840557813644409
27137,0.049108050763607025,0.185507133603096
27138,0.16281889379024506,0.6679388284683228
27139,0.04271456226706505,0.1154635101556778
27140,0.9654055833816528,0.964167058467865
27141,0.6353179216384888,0.7865056395530701
27142,0.021067751571536064,0.2537749409675598
27143,0.3762747049331665,0.407838374376297
27144,0.032706718891859055,0.04049570858478546
27145,0.5309941172599792,0.7232624888420105
27146,0.04161081463098526,0.9104840159416199
27147,0.04463484138250351,0.18151065707206726
27148,0.14200536906719208,0.049414243549108505
27149,0.15274524688720703,0.09198600053787231
27150,0.37413346767425537,0.9065033793449402
27151,0.24078308045864105,0.8647018074989319
27152,0.012614301405847073,0.18450942635536194
27153,0.577598512172699,0.8852907419204712
27154,0.6978728771209717,0.8908097147941589
27155,0.28977635502815247,0.7632229328155518
27156,0.00868433527648449,0.4062536358833313
27157,0.004763387609273195,0.39637133479118347
27158,0.02669665962457657,0.294820100069046
27159,0.031878892332315445,0.08685620874166489
27160,0.07435807585716248,0.11069751530885696
27161,0.5665064454078674,0.5713818669319153
27162,0.015738461166620255,0.937870979309082
27163,0.4237617254257202,0.4636336863040924
27164,0.09774617850780487,0.10928061604499817
27165,0.6378958225250244,0.6313936710357666
27166,0.09461700171232224,0.18309840559959412
27167,0.21066327393054962,0.5461094975471497
27168,0.05855390802025795,0.6721943616867065
27169,0.5978694558143616,0.6763960719108582
27170,0.6437685489654541,0.9112823009490967
27171,0.016482556238770485,0.3247368633747101
27172,0.05582397058606148,0.9089572429656982
27173,0.3324379026889801,0.5565522313117981
27174,0.037002548575401306,0.06730836629867554
27175,0.028655627742409706,0.06100837141275406
27176,0.7460260391235352,0.9549826979637146
27177,0.8957727551460266,0.9312705993652344
27178,0.03145274519920349,0.2591516673564911
27179,0.08229570835828781,0.20885230600833893
27180,0.06310777366161346,0.36792445182800293
27181,0.02383320964872837,0.9153639078140259
27182,0.4000602960586548,0.8085687160491943
27183,0.013934905640780926,0.6145650744438171
27184,0.055808115750551224,0.370685338973999
27185,0.21822865307331085,0.6464250683784485
27186,0.10503602772951126,0.6860712170600891
27187,0.06005948409438133,0.16971077024936676
27188,0.06119798123836517,0.3102949261665344
27189,0.04560399800539017,0.6580107808113098
27190,0.23072823882102966,0.7856789827346802
27191,0.23127104341983795,0.973805844783783
27192,0.28107398748397827,0.7518210411071777
27193,0.0036770778242498636,0.03621046245098114
27194,0.12819355726242065,0.4899820387363434
27195,0.009540852159261703,0.051325999200344086
27196,0.1806422770023346,0.21701937913894653
27197,0.029882699251174927,0.6463941335678101
27198,0.8104034662246704,0.9826356172561646
27199,0.04899219423532486,0.18204477429389954
27200,0.1914164423942566,0.5619263052940369
27201,0.5295682549476624,0.8382901549339294
27202,0.02725975774228573,0.04638465493917465
27203,0.022805197164416313,0.11433710902929306
27204,0.01203283853828907,0.030576925724744797
27205,0.08249174803495407,0.18060310184955597
27206,0.19911041855812073,0.23991398513317108
27207,0.09097203612327576,0.10856614261865616
27208,0.8306178450584412,0.8151648044586182
27209,0.21733613312244415,0.27583056688308716
27210,0.07730752974748611,0.19573542475700378
27211,0.019518068060278893,0.17840667068958282
27212,0.3741753101348877,0.9336349964141846
27213,0.48219141364097595,0.5248635411262512
27214,0.023809019476175308,0.044881902635097504
27215,0.13467223942279816,0.7388747930526733
27216,0.1941220760345459,0.9319198131561279
27217,0.09752091765403748,0.18603888154029846
27218,0.8104650378227234,0.9714598059654236
27219,0.8494287133216858,0.8556827306747437
27220,0.23939312994480133,0.38559916615486145
27221,0.0703260600566864,0.6184064745903015
27222,0.12139693647623062,0.6252137422561646
27223,0.016885126009583473,0.7290604710578918
27224,0.10349488258361816,0.7078877091407776
27225,0.2500344216823578,0.2129845768213272
27226,0.011850071139633656,0.24441857635974884
27227,0.24440997838974,0.44693437218666077
27228,0.6297510266304016,0.9108019471168518
27229,0.6188197731971741,0.86442631483078
27230,0.20964807271957397,0.9845519661903381
27231,0.4406563639640808,0.9095727801322937
27232,0.12781347334384918,0.44765064120292664
27233,0.21374493837356567,0.23940971493721008
27234,0.01452819723635912,0.02388942427933216
27235,0.9494361281394958,0.982213020324707
27236,0.10519473999738693,0.9756962656974792
27237,0.3660595417022705,0.6817451119422913
27238,0.498725563287735,0.8468204736709595
27239,0.19424420595169067,0.11881202459335327
27240,0.0679018497467041,0.4947659373283386
27241,0.09676195681095123,0.20926053822040558
27242,0.17478956282138824,0.5088682770729065
27243,0.02584734931588173,0.06534715741872787
27244,0.01061289943754673,0.04553011804819107
27245,0.08841130882501602,0.4760439097881317
27246,0.9371514916419983,0.9730466604232788
27247,0.13643942773342133,0.9750118255615234
27248,0.1949228197336197,0.5429276823997498
27249,0.07427060604095459,0.4755927622318268
27250,0.11971770226955414,0.22440123558044434
27251,0.06310737878084183,0.32298457622528076
27252,0.17071209847927094,0.4426240921020508
27253,0.01077815517783165,0.8503824472427368
27254,0.951042890548706,0.9870253205299377
27255,0.3066290318965912,0.26444774866104126
27256,0.8170593976974487,0.9745404124259949
27257,0.4469621181488037,0.5030519366264343
27258,0.2763645052909851,0.7103788256645203
27259,0.31665241718292236,0.8944829702377319
27260,0.1770155131816864,0.2868218719959259
27261,0.16510644555091858,0.7187795042991638
27262,0.09148380160331726,0.5334557890892029
27263,0.06140361353754997,0.04699929803609848
27264,0.028408585116267204,0.05677811801433563
27265,0.011707031168043613,0.11425246298313141
27266,0.1089453473687172,0.24276447296142578
27267,0.05376897007226944,0.528349757194519
27268,0.0025836096610873938,0.07410325109958649
27269,0.7692521810531616,0.46180009841918945
27270,0.013020949438214302,0.07869517803192139
27271,0.009964303113520145,0.1683802753686905
27272,0.016911424696445465,0.39364513754844666
27273,0.025665901601314545,0.06508141756057739
27274,0.21546439826488495,0.4636093080043793
27275,0.12355455756187439,0.29840222001075745
27276,0.0012737443903461099,0.04664672166109085
27277,0.024566173553466797,0.9027484655380249
27278,0.07210719585418701,0.21734169125556946
27279,0.027308359742164612,0.2383619099855423
27280,0.3052683472633362,0.37829920649528503
27281,0.03498447686433792,0.18751825392246246
27282,0.07292093336582184,0.8867999911308289
27283,0.004065534099936485,0.03174196928739548
27284,0.262373685836792,0.495227187871933
27285,0.03214631229639053,0.38147228956222534
27286,0.11559323966503143,0.31783661246299744
27287,0.12682972848415375,0.6526395082473755
27288,0.72404545545578,0.8102324604988098
27289,0.22663266956806183,0.3685978055000305
27290,0.008463723585009575,0.04869307577610016
27291,0.46746349334716797,0.7000890374183655
27292,0.0726873129606247,0.6826450824737549
27293,0.026737112551927567,0.9452772736549377
27294,0.02865755930542946,0.050845786929130554
27295,0.4043678641319275,0.9179714918136597
27296,0.07239867001771927,0.7226137518882751
27297,0.08699839562177658,0.8044376969337463
27298,0.03727218136191368,0.18240401148796082
27299,0.3780961036682129,0.7670516967773438
27300,0.02131778746843338,0.9120014905929565
27301,0.002393270842730999,0.01363865751773119
27302,0.20666083693504333,0.6968451142311096
27303,0.04373164474964142,0.05345499515533447
27304,0.03383828327059746,0.721388578414917
27305,0.009119408205151558,0.023972604423761368
27306,0.34335580468177795,0.6328862309455872
27307,0.7780515551567078,0.8840805292129517
27308,0.1812891960144043,0.15452787280082703
27309,0.7867491841316223,0.9757328033447266
27310,0.033969130367040634,0.14099633693695068
27311,0.06253249943256378,0.08042816072702408
27312,0.05678723007440567,0.3243175745010376
27313,0.025519413873553276,0.13669775426387787
27314,0.01748647913336754,0.05408965423703194
27315,0.021750042214989662,0.24003538489341736
27316,0.13452768325805664,0.7879835367202759
27317,0.08264830708503723,0.15144863724708557
27318,0.1513301134109497,0.27314794063568115
27319,0.24272508919239044,0.9279050827026367
27320,0.19293078780174255,0.6347364187240601
27321,0.03628374636173248,0.6428091526031494
27322,0.8032850623130798,0.6353779435157776
27323,0.01100567914545536,0.4928000569343567
27324,0.09831823408603668,0.44408389925956726
27325,0.9144622087478638,0.9780808091163635
27326,0.04432886838912964,0.4840214252471924
27327,0.19158074259757996,0.3828688859939575
27328,0.3113889992237091,0.5044023394584656
27329,0.19317106902599335,0.3259373605251312
27330,0.01250545959919691,0.5521461963653564
27331,0.09688755124807358,0.19826136529445648
27332,0.07576970010995865,0.9457756280899048
27333,0.7530516386032104,0.7698201537132263
27334,0.023274097591638565,0.01930898427963257
27335,0.2482435405254364,0.15503782033920288
27336,0.06928268074989319,0.1394001692533493
27337,0.39234280586242676,0.7303198575973511
27338,0.33758479356765747,0.471557080745697
27339,0.07987269759178162,0.22905175387859344
27340,0.006003222893923521,0.13734973967075348
27341,0.3092634975910187,0.7614850401878357
27342,0.07140356302261353,0.6797258853912354
27343,0.06211256608366966,0.10045452415943146
27344,0.4407850205898285,0.594162106513977
27345,0.023685021325945854,0.26216554641723633
27346,0.5570766925811768,0.9234083294868469
27347,0.9240042567253113,0.9542735815048218
27348,0.047883592545986176,0.2867799699306488
27349,0.13763383030891418,0.214885875582695
27350,0.03766694664955139,0.9261435270309448
27351,0.7870765328407288,0.879639744758606
27352,0.09992054849863052,0.3320987820625305
27353,0.003421386703848839,0.09612811356782913
27354,0.22124187648296356,0.7154572606086731
27355,0.21649913489818573,0.17626531422138214
27356,0.20548401772975922,0.4886961877346039
27357,0.10735821723937988,0.3427242636680603
27358,0.34015247225761414,0.7188343405723572
27359,0.5527012944221497,0.8018106818199158
27360,0.11404343694448471,0.5768991708755493
27361,0.008212528191506863,0.8995736837387085
27362,0.37115395069122314,0.533968448638916
27363,0.15525206923484802,0.21280717849731445
27364,0.04544360190629959,0.38636118173599243
27365,0.5364695191383362,0.7717674374580383
27366,0.32736602425575256,0.5678049325942993
27367,0.43879371881484985,0.5433334708213806
27368,0.03415364399552345,0.49155423045158386
27369,0.018728703260421753,0.027484970167279243
27370,0.014395753853023052,0.7963562607765198
27371,0.20533032715320587,0.4238371253013611
27372,0.06607572734355927,0.09528299421072006
27373,0.8786467909812927,0.7787864804267883
